NAME,TEAM,POS,AGE,GP,MPG,MIN%,USG%,TOr,FTA,FT%,2PAT,2PA,2P%,2PM,3PAT,3PA,3P%,3PM,FGA,FGM,FG%,TS%,PPG,RPG,TRB%,APG,AST%,SPG,BPG,VI,FTM,PER_n,PER,eFG%
Tony Parker,San,PG,34,63,25.2,52.5,20.2,0.125,117,0.726,500,7.936507937,0.484,3.841269841,69,1.095238095,0.333,0.364714286,9.031746032,4.205984127,0.465688928,0.514,10.1,1.8,4,4.5,27.8,0.54,0.03,6.9,1.348285714,17.27870257,11.88628931,0.485879613
Tony Snell,Mil,SG,25,80,29.2,60.8,12.1,0.088,58,0.81,186,2.325,0.548,1.2741,355,4.4375,0.406,1.801625,6.7625,3.075725,0.454820702,0.603,8.5,3.1,6.2,1.2,5.9,0.69,0.18,4.3,0.58725,12.22776258,8.411668821,0.588027726
Treveon Graham,Cha,SG,23,27,7,14.6,11.8,0.06,15,0.667,25,0.925925926,0.4,0.37037037,15,0.555555556,0.6,0.333333333,1.481481481,0.703703704,0.475,0.612,2.1,0.8,6.4,0.2,4.7,0.22,0.04,4,0.370555556,8.96236963,6.165354022,0.5875
Trevor Ariza,Hou,SF,31,80,34.7,72.2,14.2,0.079,126,0.738,244,3.05,0.557,1.69885,555,6.9375,0.344,2.3865,9.9875,4.08535,0.409046308,0.549,11.7,5.7,9,2.2,8.8,1.84,0.25,6.1,1.16235,16.34783893,11.24593368,0.528520651
Trevor Booker,Bro,PF,29,71,24.7,51.5,18.7,0.166,110,0.673,512,7.211267606,0.547,3.94456338,78,1.098591549,0.321,0.352647887,8.309859155,4.297211268,0.517122034,0.555,10,8,17.2,1.9,12.9,1.07,0.39,8.6,1.042676056,22.37217848,15.39017093,0.538340678
Trey Burke,Was,PG,24,57,12.3,25.7,19.6,0.152,29,0.759,185,3.245614035,0.459,1.489736842,70,1.228070175,0.443,0.544035088,4.473684211,2.03377193,0.454607843,0.532,5,0.8,3.8,1.8,20.7,0.19,0.09,6.3,0.386157895,14.75542802,10.15048935,0.515411765
Trey Lyles,Uta,PF,21,71,16.3,34,21.7,0.119,79,0.722,235,3.309859155,0.4,1.323943662,204,2.873239437,0.319,0.91656338,6.183098592,2.240507042,0.362359909,0.464,6.2,3.3,11.7,1,9.4,0.37,0.28,6.7,0.803352113,13.57124682,9.335872609,0.43647836
Tristan Thompson,Cle,C,25,78,30,62.4,11.3,0.108,213,0.498,434,5.564102564,0.604,3.360717949,3,0.038461538,0,0,5.602564103,3.360717949,0.599853547,0.594,8.1,9.2,16.9,1,4.6,0.5,1.08,5.6,1.359923077,17.07607468,11.74689843,0.599853547
Troy Daniels,Mem,SG,25,67,17.7,36.8,21.7,0.08,54,0.796,140,2.089552239,0.336,0.702089552,355,5.298507463,0.389,2.061119403,7.388059701,2.763208955,0.374010101,0.531,8.2,1.5,4.8,0.7,6.6,0.3,0.06,4.6,0.641552239,12.99166208,8.937167221,0.5135
Troy Williams,Mem,SF,22,24,17.4,36.3,17.4,0.163,25,0.6,82,3.416666667,0.5,1.708333333,41,1.708333333,0.244,0.416833333,5.125,2.125166667,0.414666667,0.474,5.3,1.9,6.2,0.8,7.2,1,0.38,4.6,0.625,12.10439108,8.326799642,0.455333333
Troy Williams,Hou,SF,22,6,23.1,48.2,16.2,0.113,7,0.857,23,3.833333333,0.609,2.3345,21,3.5,0.381,1.3335,7.333333333,3.668,0.500181818,0.616,9.7,4,9.4,1,6.4,0.5,0.17,5.9,0.999833333,17.60214956,12.10879355,0.591102273
Ty Lawson,Sac,PG,29,69,25.1,52.3,19.5,0.173,217,0.797,404,5.855072464,0.502,2.939246377,118,1.710144928,0.288,0.492521739,7.565217391,3.431768116,0.453624521,0.551,9.9,2.6,6,4.8,29.9,1.07,0.09,7.9,2.506507246,20.47100663,14.08232513,0.486176245
Tyler Ennis,Hou,PG,22,31,6.3,13.2,19.3,0.269,3,0.667,48,1.548387097,0.396,0.61316129,16,0.516129032,0.375,0.193548387,2.064516129,0.806709677,0.39075,0.444,1.9,0.6,5.3,1.1,24.5,0.19,0,6.8,0.064548387,9.337355508,6.423312663,0.437625
Tyler Ennis,Lal,PG,22,22,17.8,37.1,19,0.12,22,0.864,90,4.090909091,0.489,2.000454545,54,2.454545455,0.389,0.954818182,6.545454545,2.955272727,0.4515,0.553,7.7,1.2,3.6,2.4,20.3,0.86,0.09,6.3,0.864,18.25148885,12.55548419,0.5244375
Tyler Johnson,Mia,PG,24,73,29.8,62.1,20.9,0.089,254,0.768,574,7.863013699,0.46,3.616986301,249,3.410958904,0.373,1.272287671,11.2739726,4.889273973,0.433678007,0.536,13.7,4,7.4,3.2,16.6,1.15,0.6,7.5,2.672219178,19.99334191,13.75373211,0.490103888
Tyler Ulis,Pho,PG,21,61,18.4,38.4,20.3,0.141,71,0.775,358,5.868852459,0.455,2.670327869,79,1.295081967,0.266,0.344491803,7.163934426,3.014819672,0.420832952,0.474,7.3,1.6,4.6,3.7,30.5,0.79,0.08,7.6,0.90204918,17.71429951,12.18594325,0.44487643
Tyler Zeller,Bos,C,27,51,10.3,21.4,16.5,0.102,39,0.564,157,3.078431373,0.497,1.529980392,1,0.019607843,0,0,3.098039216,1.529980392,0.49385443,0.508,3.5,2.4,13.2,0.8,12.3,0.14,0.41,7.3,0.431294118,14.90320431,10.25214697,0.49385443
Tyreke Evans,Nor,SG,27,26,18.2,37.9,27.3,0.134,58,0.776,157,6.038461538,0.446,2.693153846,70,2.692307692,0.3,0.807692308,8.730769231,3.500846154,0.400977974,0.491,9.5,3.3,9.6,3.5,31.3,0.88,0.15,10.5,1.731076923,23.22317021,15.97558143,0.44723348
Tyreke Evans,Sac,SG,27,14,22.5,46.8,25.9,0.122,34,0.706,95,6.785714286,0.4,2.714285714,48,3.428571429,0.438,1.501714286,10.21428571,4.216,0.412755245,0.516,11.6,3.6,9.2,2.4,17.7,0.86,0.36,8.3,1.714571429,20.45946197,14.07438338,0.486265734
Tyson Chandler,Pho,C,34,47,27.6,57.5,11.2,0.187,124,0.734,228,4.85106383,0.671,3.25506383,0,0,0,0,4.85106383,3.25506383,0.671,0.703,8.4,11.5,22.6,0.6,3.3,0.7,0.51,5.6,1.936510638,21.56926858,14.83783668,0.671
Udonis Haslem,Mia,C,36,16,8.1,17,12.8,0.213,15,0.6,20,1.25,0.55,0.6875,3,0.1875,0,0,1.4375,0.6875,0.47826087,0.524,1.9,2.3,15.3,0.4,6.4,0.38,0.06,5.9,0.5625,12.50221694,8.600470266,0.47826087
Victor Oladipo,Okc,SG,24,67,33.2,69.1,21.4,0.106,154,0.753,580,8.656716418,0.491,4.250447761,352,5.253731343,0.361,1.896597015,13.91044776,6.147044776,0.441901288,0.534,15.9,4.3,7.2,2.6,12.5,1.13,0.31,6.8,1.730776119,18.56066458,12.768171,0.510072961
Vince Carter,Mem,SG,40,73,24.7,51.4,14.9,0.085,115,0.765,194,2.657534247,0.418,1.110849315,296,4.054794521,0.378,1.532712329,6.712328767,2.643561644,0.393836735,0.542,8,3.1,7.2,1.8,11.5,0.82,0.49,5.7,1.205136986,14.40658652,9.910515838,0.508008163
Wade Baldwin IV,Mem,PG,20,33,12.3,25.6,19.1,0.229,37,0.838,93,2.818181818,0.355,1.000454545,22,0.666666667,0.136,0.090666667,3.484848485,1.091121212,0.313104348,0.404,3.2,1.4,6.5,1.8,22.8,0.55,0.21,6.5,0.939575758,11.48400364,7.900025438,0.326113043
Wayne Ellington,Mia,SG,29,62,24.2,50.4,17.9,0.05,43,0.86,161,2.596774194,0.509,1.321758065,394,6.35483871,0.378,2.402129032,8.951612903,3.723887097,0.416001802,0.565,10.5,2.1,4.8,1.1,7.1,0.56,0.06,4.8,0.596451613,14.34824998,9.870385222,0.550174775
Wayne Selden,Nor,SG,22,3,15.7,32.6,12,0.235,4,0.5,1,0.333333333,1,0.333333333,7,2.333333333,0.571,1.332333333,2.666666667,1.665666667,0.624625,0.82,5.3,1.7,5.6,0.3,3,0.67,0,3.5,0.666666667,15.19654502,10.45394062,0.8744375
Wayne Selden,Mem,SG,22,11,17.2,35.8,16.1,0.134,18,0.667,29,2.636363636,0.586,1.544909091,21,1.909090909,0.143,0.273,4.545454545,1.817909091,0.39994,0.475,5,1,3.3,1.1,9.9,0.36,0.09,4.1,1.091454545,8.764002319,6.028894051,0.42997
Wesley Johnson,Lac,SF,29,68,11.9,24.8,12.5,0.08,17,0.647,82,1.205882353,0.537,0.647558824,118,1.735294118,0.246,0.426882353,2.941176471,1.074441176,0.36531,0.448,2.7,2.7,12.5,0.3,3.9,0.43,0.44,4.4,0.16175,10.28343411,7.07413491,0.43788
Wesley Matthews,Dal,SG,30,73,34.2,71.2,19.4,0.099,179,0.816,368,5.04109589,0.432,2.177753425,479,6.561643836,0.363,2.381876712,11.60273973,4.559630137,0.392978749,0.533,13.5,3.5,6,2.9,13.6,1.05,0.21,6,2.000876712,15.55985343,10.70386615,0.495621605
Will Barton,Den,SG,26,60,28.4,59.2,21.1,0.115,190,0.753,431,7.183333333,0.483,3.46955,235,3.916666667,0.37,1.449166667,11.1,4.918716667,0.443127628,0.547,13.7,4.3,8.4,3.4,17.7,0.8,0.47,8.2,2.3845,20.8565688,14.34755937,0.508405405
Willie Cauley-Stein,Sac,C,23,75,18.9,39.5,19.7,0.112,151,0.669,479,6.386666667,0.532,3.397706667,2,0.026666667,0,0,6.413333333,3.397706667,0.529787942,0.558,8.1,4.5,13.7,1.1,9.4,0.71,0.59,7.2,1.34692,20.57470417,14.15366029,0.529787942
Willie Reed,Mia,C,26,71,14.5,30.2,15.3,0.087,88,0.557,281,3.957746479,0.573,2.267788732,4,0.056338028,0.25,0.014084507,4.014084507,2.281873239,0.568466667,0.578,5.3,4.7,17.8,0.4,3.9,0.25,0.68,5.9,0.690366197,18.91617294,13.01273076,0.570221053
Willy Hernangomez,Nyk,C,22,72,18.4,38.3,20.3,0.161,125,0.728,450,6.25,0.538,3.3625,15,0.208333333,0.267,0.055625,6.458333333,3.418125,0.529258065,0.564,8.2,7,20.4,1.3,11.5,0.57,0.5,9.2,1.263888889,24.18387115,16.63646261,0.533564516
Wilson Chandler,Den,SF,29,71,30.9,64.5,22,0.1,194,0.727,613,8.633802817,0.527,4.550014085,326,4.591549296,0.337,1.547352113,13.22535211,6.097366197,0.461036209,0.545,15.7,6.5,11.6,2,9.8,0.72,0.44,7.6,1.986450704,20.6807911,14.22663914,0.519535676
Yogi Ferrell,Bro,PG,23,10,15.1,31.5,19.8,0.2,16,0.625,22,2.2,0.455,1.001,27,2.7,0.296,0.7992,4.9,1.8002,0.367387755,0.482,5.4,1.2,4.2,1.7,16.9,0.2,0.2,5.9,1,11.8022516,8.118953175,0.448938776
Yogi Ferrell,Dal,PG,23,36,29.1,60.5,19.5,0.129,73,0.877,195,5.416666667,0.421,2.280416667,150,4.166666667,0.4,1.666666667,9.583333333,3.947083333,0.411869565,0.541,11.3,2.7,5.4,4.3,24.1,1.11,0.19,7,1.778361111,18.02400525,12.39899467,0.498826087
Zach LaVine,Min,SG,21,47,37.2,77.5,21.7,0.099,140,0.836,400,8.510638298,0.515,4.382978723,310,6.595744681,0.387,2.552553191,15.10638298,6.935531915,0.459112676,0.576,18.9,3.4,5.3,3,12.6,0.87,0.21,6.2,2.490212766,19.21075607,13.21537909,0.543598591
Zach Randolph,Mem,PF,35,73,24.5,51,29.2,0.086,193,0.731,870,11.91780822,0.474,5.649041096,94,1.287671233,0.223,0.287150685,13.20547945,5.936191781,0.449524896,0.49,14.1,8.2,19.1,1.7,13.5,0.52,0.14,9.5,1.932643836,22.7835251,15.67314269,0.460397303
Zaza Pachulia,Gol,C,32,70,18.1,37.7,15.3,0.194,126,0.778,305,4.357142857,0.538,2.344142857,2,0.028571429,0,0,4.385714286,2.344142857,0.534495114,0.588,6.1,5.9,17.7,1.9,13.6,0.84,0.47,9,1.4004,22.44345148,15.43920075,0.534495114
Axel Toupane,Nor,SF,24,2,20.7,43.1,8.6,0,0,0,5,2.5,0.8,2,3,1.5,0.333,0.4995,4,2.4995,0.624875,0.688,5.5,0.5,1.3,0,0,0.5,0.5,0,0,0,0,0.6873125
